url,description
https://www.dlsu.edu.ph/wp-content/uploads/2018/09/6th-DITECH-Fair-logo.png,N/A
https://www.dlsu.edu.ph/wp-content/uploads/2019/03/CY1-1024x576.jpg,N/A
https://www4.dlsu.edu.ph/research/offices/dito/services,Learn More
https://www.dlsu.edu.ph/wp-content/uploads/pdf/vcri/research-manual/vcri-a-policies/conference-subsidy-graduate-students-guidelines.pdf,Conference Subsidy Graduate Students
https://www.dlsu.edu.ph/wp-content/uploads/pdf/vcri/research-manual/vcri-a-policies/MAMS-research-apprenticeship-program.pdf,DLSU MA/MS Apprenticeship Program
https://www.dlsu.edu.ph/wp-content/uploads/pdf/vcri/research-manual/vcri-a-policies/doctoral-apprenticeship-program.pdf,Doctoral Apprenticeship Program
https://www.dlsu.edu.ph/wp-content/uploads/pdf/vcri/research-manual/vcri-a-policies/postdoctoral-research-associates.pdf,Postdoctoral Research Associates
https://www.dlsu.edu.ph/wp-content/uploads/pdf/vcri/research-manual/vcri-a-policies/challenge-grants.pdf,Challenge Grants
https://www.dlsu.edu.ph/wp-content/uploads/pdf/vcri/research-manual/vcri-a-policies/NON-ISI-conference-subsidy-graduate-students-guidelines.pdf,Non-ISI Conference Subsidy Graduate Students
https://www.dlsu.edu.ph/wp-content/uploads/pdf/vcri/research-manual/vcri-a-policies/scientist-in-residence-program.pdf,Scientist-in-Residence
https://www.dlsu.edu.ph/wp-content/uploads/pdf/vcri/research-manual/vcri-a-policies/university-fellows-research-grant-call-for-applications.pdf,Research Grant for Retired University Fellows
https://www.dlsu.edu.ph/wp-content/uploads/pdf/vcri/research-manual/vcri-a-policies/concept-note-research-faculty.pdf,Concept note
https://www.dlsu.edu.ph/wp-content/uploads/pdf/vcri/research-manual/vcri-a-policies/guidelines-IRR-research-fellows-appointments.pdf,Guidelines
https://www.dlsu.edu.ph/wp-content/uploads/pdf/vcri/research-manual/vcri-a-policies/guidelines-st-miguel-febres.pdf,St. Miguel Febres Cordero Research Award
https://www.dlsu.edu.ph/wp-content/uploads/pdf/vcri/research-manual/science-foundation/Science-Foundation-Journal-Publication-Incentives-and-Grant.pdf,Categories for Science Foundation Journal Publication Incentives
https://www.dlsu.edu.ph/wp-content/uploads/pdf/vcri/research-manual/vcri-b-forms/efp-form-no-1.pdf,Request for Creation of Project Account for Externally-Funded Projects
https://www.dlsu.edu.ph/wp-content/uploads/pdf/vcri/research-manual/vcri-b-forms/1acitation-computation-excel-template.xls,Citation Computation Excel Template
https://www.dlsu.edu.ph/wp-content/uploads/pdf/vcri/research-manual/vcri-b-forms/citation-incentive-form.pdf,Application for Scopus Citation Incentive
https://www.dlsu.edu.ph/wp-content/uploads/pdf/vcri/research-manual/vcri-b-forms/challenge-grant-application-template.pdf,Challenge Grants Application template
https://www.dlsu.edu.ph/wp-content/uploads/pdf/vcri/research-manual/vcri-b-forms/VCRI-GS-conference-subsidy-report.pdf,Graduate Students Conference Subsidy Report
https://www.dlsu.edu.ph/wp-content/uploads/pdf/vcri/research-manual/vcri-b-forms/VCRI-GS-conference-subsidy-application-form.pdf,Graduate Student Conference Subsidy Application Form
https://www.dlsu.edu.ph/wp-content/uploads/pdf/vcri/research-manual/vcri-b-forms/VCRI-GS-non-ISI-conference-subsidy-application-form.pdf,GS Non-ISI Conference Subsidy Application Form
https://www.dlsu.edu.ph/wp-content/uploads/pdf/vcri/research-manual/vcri-b-forms/science-found-book-incentive-form.pdf,DLSU Science Foundation Book Incentive Form
https://www.dlsu.edu.ph/wp-content/uploads/pdf/vpri/sf-registration-fees-grant-international-conference.pdf,Science Foundation Funding for Registration Fees in International Conferences
https://www.dlsu.edu.ph/wp-content/uploads/pdf/vcri/research-manual/science-foundation/publication-development-grant.pdf,Publication Development Grant
https://www.dlsu.edu.ph/wp-content/uploads/pdf/vpri/sf-travel-subsidy.pdf,SF Travel Subsidy
https://www.dlsu.edu.ph/wp-content/uploads/pdf/vcri/research-manual/science-foundation/visiting-scholar-subsidy.pdf,Visiting Scholar Subsidy
https://www.dlsu.edu.ph/wp-content/uploads/pdf/vcri/research-manual/vcri-b-forms/receipts-template.pdf,Receipts Template
https://www.dlsu.edu.ph/wp-content/uploads/pdf/vcri/research-manual/vcri-b-forms/form-research-incentive.pdf,Form for Research Incentive
https://www.dlsu.edu.ph/wp-content/uploads/pdf/vcri/research-manual/vcri-b-forms/research-expenses-without-PO-form.pdf,Research Expenses without PO Form
https://www.dlsu.edu.ph/wp-content/uploads/pdf/vcri/research-manual/vcri-b-forms/full-paper-format.pdf,Full paper format
https://www.dlsu.edu.ph/wp-content/uploads/pdf/vcri/research-manual/vcri-b-forms/appointment-project-research-staff.pdf,Form for Appointment of Research / Project Staff (under Research Centers)
https://www.dlsu.edu.ph/wp-content/uploads/pdf/vcri/research-manual/vcri-b-forms/terms-of-reference-non-teaching.pdf,Terms of Reference for non-teaching faculty
https://www.dlsu.edu.ph/wp-content/uploads/pdf/vcri/research-manual/vcri-b-forms/vcri-terms-of-reference-faculty.pdf,Terms of Reference for Faculty
https://www.dlsu.edu.ph/wp-content/uploads/pdf/vcri/research-manual/vcri-b-forms/application-for-journal-publication-honorarium.pdf,Application for Journal Publication as Honorarium
https://www.dlsu.edu.ph/wp-content/uploads/pdf/vcri/research-manual/vcri-b-forms/instructional-incentive-expenses-summary-sheet.pdf,Expenses Summary Sheet
https://www.dlsu.edu.ph/wp-content/uploads/pdf/vcri/research-manual/default.asp,C. Flowcharts
https://www.dlsu.edu.ph/wp-content/uploads/pdf/vcri/research-manual/science-foundation/flowchart-for-travel-subsidy-2018.pdf,Flowchart DLSU Science Foundation Travel Subsidy for Paper Presentors
https://www.dlsu.edu.ph/wp-content/uploads/pdf/vcri/research-manual/science-foundation/flowchart-for-publ-dev-grant-2018.pdf,Flowchart for DLSU Science Foundation Publication Development Grant
https://www.dlsu.edu.ph/wp-content/uploads/pdf/vcri/research-manual/science-foundation/flowchart-for-visiting-scholar-subsidy%20-%202018.pdf,Flowchart for DLSU Science Foundation Visiting Scholar Subsidy
https://www.dlsu.edu.ph/wp-content/uploads/pdf/vcri/research-manual/science-foundation/flowchart-DLSU-SFINcentive-program-Web-of-Science-and-Scopus2018.pdf,Flowchart of DLSU Science Foundation Scopus or Web of Science – Indexed Publication Incentives
https://www.dlsu.edu.ph/wp-content/uploads/pdf/vcri/research-manual/science-foundation/flowchart-of-registration-fees-2018.pdf,Flowchart of DLSU Science Foundation Funding for Registration Fees in International Conferences
https://www.dlsu.edu.ph/wp-content/uploads/pdf/vcri/research-manual/science-foundation/MAMS-apprenticeship.pdf,MAMS Apprenticeship Flowchart
http://intranet.dlsu.edu.ph/downloads/documents/research-ethics/university-code-for-the-responsible-conduct-of-research.pdf,http://intranet.dlsu.edu.ph/downloads/documents/research-ethics/university-code-for-the-responsible-conduct-of-research.pdf
http://intranet.dlsu.edu.ph/downloads/documents/research-ethics/operational-guidelines.pdf,http://intranet.dlsu.edu.ph/downloads/documents/research-ethics/operational-guidelines.pdf
http://intranet.dlsu.edu.ph/downloads/documents/research-ethics/guidelines-for-the-ethical-review-of-student-research.pdf,http://intranet.dlsu.edu.ph/downloads/documents/research-ethics/guidelines-for-the-ethical-review-of-student-research.pdf
https://www.dlsu.edu.ph/wp-content/uploads/pdf/vcri/reo/application-for-research-ethics-review.pdf,Application for Research Ethics Review
https://www.dlsu.edu.ph/wp-content/uploads/pdf/vcri/reo/general-checklist.pdf,General Checklist
https://www.dlsu.edu.ph/wp-content/uploads/pdf/vcri/reo/checklist-a-human-participants.pdf,Checklist A Human Participants
https://www.dlsu.edu.ph/wp-content/uploads/pdf/vcri/reo/checklist-b-animal-subjects.pdf,Checklist B Animal Subjects
https://www.dlsu.edu.ph/wp-content/uploads/pdf/vcri/reo/checklist-c-wildlife.pdf,Checklist C Wildlife
https://www.dlsu.edu.ph/wp-content/uploads/pdf/vcri/reo/checklist-d-infectious-agents.pdf,Checklist D Infectious Agents
https://www.dlsu.edu.ph/wp-content/uploads/pdf/vcri/reo/checklist-e-use-of-toxic-substances.pdf,Checklist E Use of Toxic Substances
https://www.dlsu.edu.ph/wp-content/uploads/pdf/vcri/reo/checklist-f-action-research.pdf,Checklist F Action Research
https://www.dlsu.edu.ph/wp-content/uploads/pdf/vcri/reo/checklist-g-internet-research.pdf,Chekclist G Internet Research
https://www.dlsu.edu.ph/wp-content/uploads/pdf/vcri/reo/checklist-h-community-research.pdf,Checklist H Community Research
https://www.dlsu.edu.ph/wp-content/uploads/pdf/vcri/reo/student-research-ethics-clearance-form.pdf,Student Research Ethics Clearance Form ORM
http://intranet.dlsu.edu.ph/downloads/documents/research-ethics/faqs-research-ethics-review-of-research-studies.pdf,FAQS for the Research Ethics Review of Research Studies
http://intranet.dlsu.edu.ph/downloads/documents/research-ethics/obtaining-ethical-clearance.pdf,Guide for Academic Departments in Accomplishing Student Ethics Clearance Forms
https://www.dlsu.edu.ph/wp-content/uploads/pdf/vcri/reo/faqs-for-the-research-ethics-review-of-student-projects.pdf,FAQs for the Research Ethics Review of Student Projects
http://intranet.dlsu.edu.ph/downloads/documents/research-ethics/template-for-creating-an-icf.pdf,Template for Creating an Informed Consent Form
https://www.dlsu.edu.ph/wp-content/uploads/pdf/vcri/publishing-house/guidelines/submission-guidelines-authors.pdf,Submission Guidelines for Authors
https://www.dlsu.edu.ph/wp-content/uploads/pdf/vcri/publishing-house/guidelines/basic-quality-standards-DLSUPH-journals.pdf,Basic Quality Standards for DLSUPH Journals
https://www.dlsu.edu.ph/wp-content/uploads/pdf/vcri/publishing-house/guidelines/standardization-editorial-titles-positions.pdf,Standardization of Editorial Titles and Positions for DLSUPH Journals
https://www.dlsu.edu.ph/wp-content/uploads/pdf/vcri/publishing-house/guidelines/guidelines-publication-thematic-supplementary-issues.pdf,Guidelines for the Publication of Special Issues for DLSUPH Journals
https://www.dlsu.edu.ph/wp-content/uploads/pdf/vcri/publishing-house/guidelines/copyright-agreement-for-journal-template.pdf,Copyright Agreement Template
https://www.dlsu.edu.ph/wp-content/uploads/pdf/vcri/publishing-house/guidelines/APSSR-guidelines-contributors.pdf,Asia-Pacific Social Science Review
https://www.dlsu.edu.ph/wp-content/uploads/pdf/vcri/publishing-house/guidelines/BER-guidelines-contributors.pdf,DLSU Business & Economics Review
https://www.dlsu.edu.ph/wp-content/uploads/pdf/vcri/publishing-house/guidelines/JCIEA-guidelines-contributors.pdf,Journal on Computational Innovations and Engineering Applications
https://www.dlsu.edu.ph/wp-content/uploads/pdf/vcri/publishing-house/guidelines/MJS-guidelines-contributors.pdf,Manila Journal of Science
https://www.dlsu.edu.ph/wp-content/uploads/pdf/vcri/publishing-house/guidelines/malay-panawagan.pdf,Panawagan para sa Kontribusyon sa Malay
https://www.dlsu.edu.ph/research-1/centers/shore/index.html,NEMENZO
https://www.dlsu.edu.ph/research-1/centers/shore/acroporaBifurcata.html,Acropora bifurcata
https://www.dlsu.edu.ph/research-1/centers/shore/acroporaCopiosa.html,Acropora copiosa
https://www.dlsu.edu.ph/research-1/centers/shore/acroporaDispar.html,Acropora dispar
https://www.dlsu.edu.ph/research-1/centers/shore/acroporaExcelsa.html,Acropora excelsa
https://www.dlsu.edu.ph/research-1/centers/shore/acroporaExquisita.html,Acropora exquisita
https://www.dlsu.edu.ph/research-1/centers/shore/acroporaFastigata.html,Acropora fastigata
https://www.dlsu.edu.ph/research-1/centers/shore/acroporaInsignis.html,Acropora insignis
https://www.dlsu.edu.ph/research-1/centers/shore/acroporaLianae.html,Acropora lianae
https://www.dlsu.edu.ph/research-1/centers/shore/acroporaLibrata.html,Acropora librata
https://www.dlsu.edu.ph/research-1/centers/shore/acroporaLoricata.html,Acropora loricata
https://www.dlsu.edu.ph/research-1/centers/shore/acroporaMagnifica.html,Acropora magnifica
https://www.dlsu.edu.ph/research-1/centers/shore/acroporaMeridiana.html,Acropora meridiana
https://www.dlsu.edu.ph/research-1/centers/shore/acroporaMultiacuata.html,Acropora multiacuta
https://www.dlsu.edu.ph/research-1/centers/shore/acroporaMultiramosa.html,Acropora multiramosa
https://www.dlsu.edu.ph/research-1/centers/shore/acroporaPlana.html,Acropora plana
https://www.dlsu.edu.ph/research-1/centers/shore/acroporaPonderosa.html,Acropora ponderosa
https://www.dlsu.edu.ph/research-1/centers/shore/acroporaProfusa.html,Acropora profusa
https://www.dlsu.edu.ph/research-1/centers/shore/acroporaProminens.html,Acropora prominens
https://www.dlsu.edu.ph/research-1/centers/shore/acroporaReclinata.html,Acropora reclinata
https://www.dlsu.edu.ph/research-1/centers/shore/acroporaSingularis.html,Acropora singularis
https://www.dlsu.edu.ph/research-1/centers/shore/acroporaSplendida.html,Acropora splendida
https://www.dlsu.edu.ph/research-1/centers/shore/acroporaVaria.html,Acropora varia
https://www.dlsu.edu.ph/research-1/centers/shore/acroporaVermiculata.html,Acropora vermiculata
https://www.dlsu.edu.ph/research-1/centers/shore/acroporaVirili.html,Acropora virilis
https://www.dlsu.edu.ph/research-1/centers/shore/anacroporaPuertogalerae.html,Anacropora puertogalerae
https://www.dlsu.edu.ph/research-1/centers/shore/astreoporaStellae.html,Astreopora stellae
https://www.dlsu.edu.ph/research-1/centers/shore/barabbatoiaModesta.html,Barabbatoia modesta
https://www.dlsu.edu.ph/research-1/centers/shore/bikiniastreaMaritima.html,Bikiniastrea maritima
https://www.dlsu.edu.ph/research-1/centers/shore/coalogyraLevis.html,Coelogyra levis
https://www.dlsu.edu.ph/research-1/centers/shore/culcoserisSimilis.html,Cycloseris similis
https://www.dlsu.edu.ph/research-1/centers/shore/cyphastreaConferta.html,Cyphastrea conferta
https://www.dlsu.edu.ph/research-1/centers/shore/cyphastreaLaticostata.html,Cyphastrea laticostata
https://www.dlsu.edu.ph/research-1/centers/shore/dendrophylliaMicrantha.html,Dendrophyllia micranthus
https://www.dlsu.edu.ph/research-1/centers/shore/dendrophylliaRecta.html,Dendrophyllia recta
https://www.dlsu.edu.ph/research-1/centers/shore/dendrophylliaSphaerica.html,Dendrophyllia sphaerica
https://www.dlsu.edu.ph/research-1/centers/shore/dendrophylliaTurbinata.html,Dendrophyllia turbinata
https://www.dlsu.edu.ph/research-1/centers/shore/favitesParvicella.html,Favites parvicella
https://www.dlsu.edu.ph/research-1/centers/shore/fungiaFralinae.html,Fungia fralinae
https://www.dlsu.edu.ph/research-1/centers/shore/fungiaFungites.html,Fungia fungites
https://www.dlsu.edu.ph/research-1/centers/shore/fungiaGravis.html,Fungia gravis
https://www.dlsu.edu.ph/research-1/centers/shore/galaxeaLawisiana.html,Galaxea lawisiana
https://www.dlsu.edu.ph/research-1/centers/shore/goniastreaeQuisepta.html,Goniastreae quisepta
https://www.dlsu.edu.ph/research-1/centers/shore/gonioporaBurgosi.html,Goniopora burgosi
https://www.dlsu.edu.ph/research-1/centers/shore/gonioporaPetiolata.html,Goniopora petiolata
https://www.dlsu.edu.ph/research-1/centers/shore/hydnophoraBreviconus.html,Hydnophora breviconus
https://www.dlsu.edu.ph/research-1/centers/shore/hydnophoraRomosa.html,Hydnophora romosa
https://www.dlsu.edu.ph/research-1/centers/shore/leptastreaMammiformis.html,Leptastrea mammiformis
https://www.dlsu.edu.ph/research-1/centers/shore/leptoserisZamboi.html,Leptoseris zamboi
https://www.dlsu.edu.ph/research-1/centers/shore/lithophyllonLevistei.html,Lithophyllon levistei
https://www.dlsu.edu.ph/research-1/centers/shore/merulinaVaughani.html,Merulina vaughani
https://www.dlsu.edu.ph/research-1/centers/shore/milleporaCruzi.html,Millepora cruzi
https://www.dlsu.edu.ph/research-1/centers/shore/montiporaAltasepta.html,Montipora altasepta
https://www.dlsu.edu.ph/research-1/centers/shore/montiporaAngulosa.html,Montipora angulosa
https://www.dlsu.edu.ph/research-1/centers/shore/montiporaCarinata.html,Montipora carinata
https://www.dlsu.edu.ph/research-1/centers/shore/montiporaCebuensis.html,Montipora cebuensis
